28	Inbound	0028_0047	2014-03-01 08:44:00	57
28	Inbound	0028_0047	2014-03-01 08:55:00	49
28	Inbound	0028_0047	2014-03-01 09:06:00	51
28	Inbound	0028_0047	2014-03-01 09:17:00	57
28	Inbound	0028_0047	2014-03-01 09:28:00	47
28	Inbound	0028_0047	2014-03-01 09:39:00	60
28	Inbound	0028_0047	2014-03-01 09:50:00	51
28	Inbound	0028_0047	2014-03-01 10:01:00	47
28	Inbound	0028_0047	2014-03-01 10:12:00	43
28	Inbound	0028_0047	2014-03-01 10:23:00	51
28	Inbound	0028_0047	2014-03-01 10:34:00	39
28	Inbound	0028_0047	2014-03-01 10:45:00	57
28	Inbound	0028_0047	2014-03-01 10:56:00	66
28	Inbound	0028_0047	2014-03-01 11:07:00	61
28	Inbound	0028_0047	2014-03-01 11:18:00	48
28	Inbound	0028_0047	2014-03-01 11:29:00	65
28	Inbound	0028_0047	2014-03-01 11:40:00	53
28	Inbound	0028_0047	2014-03-01 11:51:00	59
28	Inbound	0028_0047	2014-03-01 12:02:00	57
28	Inbound	0028_0047	2014-03-01 12:13:00	55
28	Inbound	0028_0047	2014-03-01 12:24:00	53
28	Inbound	0028_0047	2014-03-01 12:35:00	72
28	Inbound	0028_0047	2014-03-01 12:46:00	44
28	Inbound	0028_0047	2014-03-01 12:57:00	56
28	Inbound	0028_0047	2014-03-01 13:08:00	62
28	Inbound	0028_0047	2014-03-01 13:19:00	55
28	Inbound	0028_0047	2014-03-01 13:30:00	52
28	Inbound	0028_0047	2014-03-01 13:41:00	65
